8444,2024-11-18 10:28:28 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
14496,2024-11-18 10:28:28 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
6868,2024-11-18 10:28:28 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
13444,2024-11-18 10:28:29 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
6768,2024-11-18 10:30:31 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
20264,2024-11-18 10:30:31 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
4316,2024-11-18 10:30:32 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
14192,2024-11-18 10:30:32 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
14480,2024-11-18 10:30:32 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
5844,2024-11-18 10:48:17 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
12680,2024-11-18 10:48:17 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
2860,2024-11-18 10:48:17 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
14412,2024-11-18 10:48:17 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
4884,2024-11-18 10:48:18 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
10620,2024-11-18 10:48:37 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
1364,2024-11-18 10:48:37 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
16868,2024-11-18 10:48:37 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
11028,2024-11-18 10:48:38 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
9964,2024-11-18 10:48:38 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
11760,2024-11-18 10:48:58 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
20088,2024-11-18 10:48:58 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
6220,2024-11-18 10:48:58 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
15216,2024-11-18 10:48:59 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
8120,2024-11-18 10:48:59 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
16700,2024-11-18 10:49:13 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
19764,2024-11-18 10:49:13 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
8096,2024-11-18 10:49:14 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
9104,2024-11-18 10:49:14 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
14172,2024-11-18 10:49:14 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
12152,2024-11-18 10:50:04 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
19264,2024-11-18 10:50:04 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
2468,2024-11-18 10:50:04 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
6936,2024-11-18 10:50:04 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
20776,2024-11-18 10:50:05 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
16568,2024-11-18 10:54:25 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
840,2024-11-18 10:54:25 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
17056,2024-11-18 10:54:25 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
19284,2024-11-18 10:54:25 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
20444,2024-11-18 10:54:26 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
10968,2024-11-18 10:58:50 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
16984,2024-11-18 10:58:51 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
6988,2024-11-18 10:58:51 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
1364,2024-11-18 10:58:51 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
2044,2024-11-18 10:58:51 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
12204,2024-11-18 11:27:20 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
20028,2024-11-18 11:27:20 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
21200,2024-11-18 11:27:20 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
4316,2024-11-18 11:27:20 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
11692,2024-11-18 11:27:21 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
19032,2024-11-18 11:29:41 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
3448,2024-11-18 11:29:41 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
18444,2024-11-18 11:29:41 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
8396,2024-11-18 11:29:41 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
10364,2024-11-18 11:29:42 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
18592,2024-11-18 11:30:30 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
9596,2024-11-18 11:30:31 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
16968,2024-11-18 11:30:31 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
9736,2024-11-18 11:30:31 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
7720,2024-11-18 11:30:31 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
18880,2024-11-18 11:32:30 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
3020,2024-11-18 11:32:30 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
21340,2024-11-18 11:32:31 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
18232,2024-11-18 11:32:31 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
16200,2024-11-18 11:32:31 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
4968,2024-11-18 11:35:27 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
21140,2024-11-18 11:35:28 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
21448,2024-11-18 11:35:28 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
18704,2024-11-18 11:35:28 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
13684,2024-11-18 11:35:29 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
17012,2024-11-18 11:35:51 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
19544,2024-11-18 11:35:52 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
16080,2024-11-18 11:35:52 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
10548,2024-11-18 11:35:52 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
7568,2024-11-18 11:35:52 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
21200,2024-11-18 11:37:07 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
7088,2024-11-18 11:37:08 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
3300,2024-11-18 11:37:08 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
5672,2024-11-18 11:37:08 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
12028,2024-11-18 11:37:08 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
1664,2024-11-18 11:37:28 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
4460,2024-11-18 11:37:28 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
14588,2024-11-18 11:37:29 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
10364,2024-11-18 11:37:29 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
5008,2024-11-18 11:37:29 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
16644,2024-11-18 11:37:51 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
13732,2024-11-18 11:37:52 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
15984,2024-11-18 11:37:52 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
13500,2024-11-18 11:37:52 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
9236,2024-11-18 11:37:52 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
18696,2024-11-18 11:38:14 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
9944,2024-11-18 11:38:14 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
8472,2024-11-18 11:38:14 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
17236,2024-11-18 11:38:15 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
12764,2024-11-18 11:38:15 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
3772,2024-11-18 11:40:09 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
7728,2024-11-18 11:40:09 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
4304,2024-11-18 11:40:09 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
20772,2024-11-18 11:40:09 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
3404,2024-11-18 11:40:10 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
15464,2024-11-18 11:41:01 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
5012,2024-11-18 11:41:01 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
3884,2024-11-18 11:41:01 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
13284,2024-11-18 11:41:01 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
20904,2024-11-18 11:41:02 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
2468,2024-11-18 11:41:29 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
5672,2024-11-18 11:41:29 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
21200,2024-11-18 11:41:29 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
2532,2024-11-18 11:41:29 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
10628,2024-11-18 11:41:30 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
13572,2024-11-18 11:42:15 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
10912,2024-11-18 11:42:15 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
9236,2024-11-18 11:42:15 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
15088,2024-11-18 11:42:16 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
11512,2024-11-18 11:42:16 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
17436,2024-11-18 11:50:06 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
6564,2024-11-18 11:50:06 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
18992,2024-11-18 11:50:07 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
10828,2024-11-18 11:50:07 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
3020,2024-11-18 11:50:07 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
12648,2024-11-18 11:51:30 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
9624,2024-11-18 11:51:30 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
9916,2024-11-18 11:51:30 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
14312,2024-11-18 11:51:30 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
3396,2024-11-18 11:51:31 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
14152,2024-11-18 11:52:34 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
9812,2024-11-18 11:52:34 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
13368,2024-11-18 11:52:34 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
3980,2024-11-18 11:52:35 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
6920,2024-11-18 11:52:35 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
19328,2024-11-18 11:54:44 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
15380,2024-11-18 11:54:44 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
4640,2024-11-18 11:54:45 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
12456,2024-11-18 11:54:45 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
4928,2024-11-18 11:54:45 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
19420,2024-11-18 12:07:27 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
18944,2024-11-18 12:07:27 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
19704,2024-11-18 12:07:27 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
19920,2024-11-18 12:07:27 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
9652,2024-11-18 12:07:28 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
2800,2024-11-18 12:15:57 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
15864,2024-11-18 12:15:57 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
11364,2024-11-18 12:15:57 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
17860,2024-11-18 12:15:58 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
6692,2024-11-18 12:15:58 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
1096,2024-11-18 12:28:12 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
2756,2024-11-18 12:28:13 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
18988,2024-11-18 12:28:13 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
